"","V1","N02BA"
"6455",NA,0.204873670153819
"6456",NA,0.170611637207722
"6457",NA,0.0318705334871382
"6458",NA,0.0301704887306232
"6459",NA,0.0235874712757469
"6460",NA,0.00802343277434911
"6461",NA,0.0333725241115432
"6462",NA,0.0333725241115432
"6463",NA,0.0333725241115432
"6464",NA,0.0333725241115432
"6465",NA,0.0333725241115432
"6466",NA,0.0333725241115432
"6467",NA,0.033372524115751
"6468",NA,0.0355142738147467
"6469",NA,0.0397582915006051
"6470",NA,0.22245621792666
"6471",NA,0.236934978960178
"6472",NA,0.226232280052003
"6473",NA,0.21451533185352
"6474",NA,0.213889405535573
"6475",NA,0.189387845997069
"6476",NA,0.183559647156815
"6477",NA,0.176383773902749
"6478",NA,0.189515014359665
"6479",NA,0.211022854407553
"6480",NA,0.175732463091466
"6481",NA,0.0328271121559836
"6482",NA,0.0310760413772396
"6483",NA,0.0242954378331153
"6484",NA,0.0082642522336768
"6485",NA,0.0348928974638215
"6486",NA,0.0348928974638215
"6487",NA,0.0348928974638215
"6488",NA,0.0348928974638215
"6489",NA,0.0348928974638215
"6490",NA,0.0348928974638215
"6491",NA,0.0348928974682211
"6492",NA,0.0371322202233847
"6493",NA,0.0415695853280543
"6494",NA,0.232590797638217
"6495",NA,0.247729176816764
"6496",NA,0.236538888232631
"6497",NA,0.224288143556799
"6498",NA,0.223633701514626
"6499",NA,0.198015908811165
"6500",NA,0.191922191001508
"6501",NA,0.184419401915773
"6502",NA,0.198148870663913
"6503",NA,0.220636557089754
"6504",NA,0.183738418922721
"6505",NA,0.0343226378281621
"6506",NA,0.0324917924018351
"6507",NA,0.025402280580159
"6508",NA,0.00864075204024201
"6509",NA,0.0315157411444422
"6510",NA,0.0315157411444422
"6511",NA,0.0315157411444422
"6512",NA,0.0315157411444422
"6513",NA,0.0315157411444422
"6514",NA,0.0315157411444422
"6515",NA,0.031515741148416
"6516",NA,0.0335383280191042
"6517",NA,0.0375462167347703
"6518",NA,0.210079182405123
"6519",NA,0.223752373060389
"6520",NA,0.213645151706393
"6521",NA,0.202580111939188
"6522",NA,0.201989010956057
"6523",NA,0.178850671001017
"6524",NA,0.173346741919301
"6525",NA,0.166570120432578
"6526",NA,0.178970763960841
"6527",NA,0.199281949211909
"6528",NA,0.16595504730043
"6529",NA,0.0310006748596432
"6530",NA,0.0293470302865195
"6531",NA,0.0229436864643543
"6532",NA,0.00780444515609319
"6533",NA,0.0365323791511836
"6534",NA,0.0365323791511836
"6535",NA,0.0365323791511836
"6536",NA,0.0365323791511836
"6537",NA,0.0365323791511836
"6538",NA,0.0365323791511836
"6539",NA,0.0365323791557899
"6540",NA,0.0388769189870932
"6541",NA,0.0435227786381611
"6542",NA,0.243519335566951
"6543",NA,0.259369008368084
"6544",NA,0.247652931599436
"6545",NA,0.23482657202738
"6546",NA,0.234141380296257
"6547",NA,0.207319907042865
"6548",NA,0.200939869108395
"6549",NA,0.193084553113052
"6550",NA,0.207459116256495
"6551",NA,0.231003411699244
"6552",NA,0.192371573374885
"6553",NA,0.0359353252307941
"6554",NA,0.03401845549101
"6555",NA,0.0265958350527156
"6556",NA,0.00904674740791539
"6557",NA,0.0370138776893773
"6558",NA,0.0370138776893773
"6559",NA,0.0370138776893773
"6560",NA,0.0370138776893773
"6561",NA,0.0370138776893773
"6562",NA,0.0370138776893773
"6563",NA,0.0370138776940443
"6564",NA,0.0393893186746222
"6565",NA,0.0440964109823804
"6566",NA,0.246728932281475
"6567",NA,0.262787504542811
"6568",NA,0.250917009311184
"6569",NA,0.237921597694674
"6570",NA,0.237227375103131
"6571",NA,0.210052393524692
"6572",NA,0.203588266379215
"6573",NA,0.1956294169361
"6574",NA,0.210193437522544
"6575",NA,0.234048047927031
"6576",NA,0.194907040090225
"6577",NA,0.0364089545692102
"6578",NA,0.0344668203928069
"6579",NA,0.0269463694552775
"6580",NA,0.00916598397978748
"6581",NA,0.0362666517758755
"6582",NA,0.0362666517758755
"6583",NA,0.0362666517758755
"6584",NA,0.0362666517758755
"6585",NA,0.0362666517758755
"6586",NA,0.0362666517758755
"6587",NA,0.0362666517804483
"6588",NA,0.0385941380162795
"6589",NA,0.0432062048479414
"6590",NA,0.241748036916809
"6591",NA,0.257482423168015
"6592",NA,0.245851566207137
"6593",NA,0.233118502361859
"6594",NA,0.232438294543762
"6595",NA,0.205811913968567
"6596",NA,0.199478282831959
"6597",NA,0.191680104437565
"6598",NA,0.205950110609246
"6599",NA,0.229323150744324
"6600",NA,0.190972310735426
"6601",NA,0.0356739406761527
"6602",NA,0.0337710137667179
"6603",NA,0.0264023836102722
"6604",NA,0.0089809436333013
"6605",NA,0.0347806752974524
"6606",NA,0.0347806752974524
"6607",NA,0.0347806752974524
"6608",NA,0.0347806752974524
"6609",NA,0.0347806752974524
"6610",NA,0.0347806752974524
"6611",NA,0.0347806753018379
"6612",NA,0.0370127959709309
"6613",NA,0.0414358896690619
"6614",NA,0.231842741584244
"6615",NA,0.246932432868399
"6616",NA,0.235778134371605
"6617",NA,0.223566790410734
"6618",NA,0.222914453178109
"6619",NA,0.19737905214756
"6620",NA,0.191304932888425
"6621",NA,0.183826274193292
"6622",NA,0.197511586369808
"6623",NA,0.219926948137316
"6624",NA,0.183147481370513
"6625",NA,0.0342122497247789
"6626",NA,0.0323872926440741
"6627",NA,0.0253205820350503
"6628",NA,0.0086129617452681
"6629",NA,0.0358246004671082
"6630",NA,0.0358246004671082
"6631",NA,0.0358246004671082
"6632",NA,0.0358246004671082
"6633",NA,0.0358246004671082
"6634",NA,0.0358246004671082
"6635",NA,0.0358246004716253
"6636",NA,0.0381237171644657
"6637",NA,0.0426795678835496
"6638",NA,0.238801389490644
"6639",NA,0.254343990570228
"6640",NA,0.242854901191685
"6641",NA,0.230277039640024
"6642",NA,0.229605122820447
"6643",NA,0.203303289061808
"6644",NA,0.197046858046968
"6645",NA,0.189343731023363
"6646",NA,0.203439801234721
"6647",NA,0.226527949258848
"6648",NA,0.188644564561872
"6649",NA,0.0352391138754258
"6650",NA,0.0333593815894154
"6651",NA,0.0260805670747502
"6652",NA,0.00887147563190981
"6653",NA,0.0374566846248471
"6654",NA,0.0374566846248471
"6655",NA,0.0374566846248471
"6656",NA,0.0374566846248471
"6657",NA,0.0374566846248471
"6658",NA,0.0374566846248471
"6659",NA,0.03745668462957
"6660",NA,0.0398605436470212
"6661",NA,0.0446239481611703
"6662",NA,0.249680616601399
"6663",NA,0.265931301865072
"6664",NA,0.253918796718674
"6665",NA,0.240767917511295
"6666",NA,0.240065389748895
"6667",NA,0.212565306585175
"6668",NA,0.206023847354803
"6669",NA,0.197969784063484
"6670",NA,0.212708037930162
"6671",NA,0.236848027429989
"6672",NA,0.197238765229864
"6673",NA,0.0368445246473239
"6674",NA,0.0348791561994362
"6675",NA,0.0272687360924795
"6676",NA,0.00927563910186674
"6677",NA,0.033831388694208
"6678",NA,0.033831388694208
"6679",NA,0.033831388694208
"6680",NA,0.033831388694208
"6681",NA,0.033831388694208
"6682",NA,0.033831388694208
"6683",NA,0.0338313886984738
"6684",NA,0.0360025869665533
"6685",NA,0.0403049589260571
"6686",NA,0.22551494010359
"6687",NA,0.240192780793682
"6688",NA,0.229342922220525
"6689",NA,0.21746486866102
"6690",NA,0.216830335999193
"6691",NA,0.191991885614353
"6692",NA,0.186083550371483
"6693",NA,0.178809010499484
"6694",NA,0.192120802512884
"6695",NA,0.213924370448019
"6696",NA,0.178148744313337
"6697",NA,0.0332784774488575
"6698",NA,0.0315033298469335
"6699",NA,0.0246294945530892
"6700",NA,0.0083778838139423
"6701",NA,0.0372597183877958
"6702",NA,0.0372597183877958
"6703",NA,0.0372597183877958
"6704",NA,0.0372597183877958
"6705",NA,0.0372597183877958
"6706",NA,0.0372597183877958
"6707",NA,0.0372597183924938
"6708",NA,0.0396509367005546
"6709",NA,0.0443892928188806
"6710",NA,0.248367669339537
"6711",NA,0.264532900261536
"6712",NA,0.252583562957139
"6713",NA,0.239501837739691
"6714",NA,0.238803004224423
"6715",NA,0.211447530439607
"6716",NA,0.20494046951817
"6717",NA,0.196928758574779
"6718",NA,0.211589511230821
"6719",NA,0.235602560427686
"6720",NA,0.196201583808789
"6721",NA,0.0366507774577792
"6722",NA,0.0346957439135669
"6723",NA,0.0271253432537625
"6724",NA,0.00922686308902846
"6725",NA,0.0377508032925864
"6726",NA,0.0377508032925864
"6727",NA,0.0377508032925864
"6728",NA,0.0377508032925864
"6729",NA,0.0377508032925864
"6730",NA,0.0377508032925864
"6731",NA,0.0377508032973463
"6732",NA,0.0401735379792811
"6733",NA,0.044974345862245
"6734",NA,0.251641167329543
"6735",NA,0.268019456783162
"6736",NA,0.255912626630553
"6737",NA,0.242658483636995
"6738",NA,0.241950439461928
"6739",NA,0.214234419199028
"6740",NA,0.207641594897422
"6741",NA,0.19952428921322
"6742",NA,0.214378271303992
"6743",NA,0.238707813659926
"6744",NA,0.198787530248364
"6745",NA,0.0371338364914258
"6746",NA,0.0351530355097915
"6747",NA,0.0274828566002281
"6748",NA,0.0093484735943584
"6749",NA,0.0369887005290647
"6750",NA,0.0369887005290647
"6751",NA,0.0369887005290647
"6752",NA,0.0369887005290647
"6753",NA,0.0369887005290647
"6754",NA,0.0369887005290647
"6755",NA,0.0369887005337285
"6756",NA,0.0393625257187693
"6757",NA,0.044066416221555
"6758",NA,0.246561105123944
"6759",NA,0.262608754205287
"6760",NA,0.25074633338737
"6761",NA,0.23775976136244
"6762",NA,0.237066010987119
"6763",NA,0.209909514066608
"6764",NA,0.203449783876424
"6765",NA,0.195496348111661
"6766",NA,0.210050462125111
"6767",NA,0.233888846416911
"6768",NA,0.194774462632775
"6769",NA,0.0363841888828453
"6770",NA,0.0344433757629365
"6771",NA,0.026928040301296
"6772",NA,0.00915974919806537
"6773",NA,0.0354731390900518
"6774",NA,0.0354731390900518
"6775",NA,0.0354731390900518
"6776",NA,0.0354731390900518
"6777",NA,0.0354731390900518
"6778",NA,0.0354731390900518
"6779",NA,0.0354731390945245
"6780",NA,0.0377497000377308
"6781",NA,0.0422608550575881
"6782",NA,0.236458600901266
"6783",NA,0.251848719499336
"6784",NA,0.240472345157987
"6785",NA,0.228017880168569
"6786",NA,0.22735255526649
"6787",NA,0.201308758683182
"6788",NA,0.195113707106808
"6789",NA,0.187486152499812
"6790",NA,0.20144393158767
"6791",NA,0.224305570671224
"6792",NA,0.186793845291576
"6793",NA,0.0348933964821425
"6794",NA,0.0330321055266458
"6795",NA,0.025824700661755
"6796",NA,0.00878444099645096
"6797",NA,0.0365378482259758
"6798",NA,0.0365378482259758
"6799",NA,0.0365378482259758
"6800",NA,0.0365378482259758
"6801",NA,0.0365378482259758
"6802",NA,0.0365378482259758
"6803",NA,0.0365378482305828
"6804",NA,0.0388827390508988
"6805",NA,0.0435292942097463
"6806",NA,0.243555791595562
"6807",NA,0.25940783716978
"6808",NA,0.247690006447472
"6809",NA,0.234861726707022
"6810",NA,0.234176432399365
"6811",NA,0.207350943841011
"6812",NA,0.200969950783841
"6813",NA,0.193113458809498
"6814",NA,0.207490173894937
"6815",NA,0.231037994033195
"6816",NA,0.192400372334797
"6817",NA,0.0359407049237113
"6818",NA,0.0340235482192067
"6819",NA,0.0265998165785413
"6820",NA,0.00904810174999082
"6821",NA,0.0382024262664828
"6822",NA,0.0382024262664828
"6823",NA,0.0382024262664828
"6824",NA,0.0382024262664828
"6825",NA,0.0382024262664828
"6826",NA,0.0382024262664828
"6827",NA,0.0382024262712997
"6828",NA,0.0406541447773279
"6829",NA,0.045512386011217
"6830",NA,0.254651618033422
"6831",NA,0.271225845351807
"6832",NA,0.258974177946449
"6833",NA,0.24556147208924
"6834",NA,0.244844957392009
"6835",NA,0.216797362953092
"6836",NA,0.210125666928032
"6837",NA,0.20191125174116
"6838",NA,0.216942935999328
"6839",NA,0.24156353918878
"6840",NA,0.201165678731417
"6841",NA,0.0375780785261836
"6842",NA,0.0355735806917144
"6843",NA,0.0278116413768795
"6844",NA,0.00946031188858896
"6845",NA,0.0345049527214657
"6846",NA,0.0345049527214657
"6847",NA,0.0345049527214657
"6848",NA,0.0345049527214657
"6849",NA,0.0345049527214657
"6850",NA,0.0345049527214657
"6851",NA,0.0345049527258164
"6852",NA,0.0367193783370783
"6853",NA,0.0411074081160113
"6854",NA,0.230004816432224
"6855",NA,0.244974884721249
"6856",NA,0.233909011532146
"6857",NA,0.221794472569578
"6858",NA,0.221147306717343
"6859",NA,0.195814336677302
"6860",NA,0.189788369784234
"6861",NA,0.182368997891979
"6862",NA,0.19594582023918
"6863",NA,0.21818348501733
"6864",NA,0.181695586175348
"6865",NA,0.0339410333224594
"6866",NA,0.0321305435246079
"6867",NA,0.0251198540145481
"6868",NA,0.0085446827949898
"6869",NA,0.0351404045053441
"6870",NA,0.0351404045053441
"6871",NA,0.0351404045053441
"6872",NA,0.0351404045053441
"6873",NA,0.0351404045053441
"6874",NA,0.0351404045053441
"6875",NA,0.0351404045097749
"6876",NA,0.0373956115333837
"6877",NA,0.041864452359161
"6878",NA,0.234240642288364
"6879",NA,0.249486403075097
"6880",NA,0.238216738015448
"6881",NA,0.225879094692854
"6882",NA,0.225220010473463
"6883",NA,0.199420502161863
"6884",NA,0.193283559565026
"6885",NA,0.185727550676272
"6886",NA,0.199554407157691
"6887",NA,0.222201606296505
"6888",NA,0.185041737242123
"6889",NA,0.0345660998265504
"6890",NA,0.0327222675986709
"6891",NA,0.0255824674884214
"6892",NA,0.00870204379671561
"6893",NA,0.0356035567498458
"6894",NA,0.0356035567498458
"6895",NA,0.0356035567498458
"6896",NA,0.0356035567498458
"6897",NA,0.0356035567498458
"6898",NA,0.0356035567498458
"6899",NA,0.035603556754335
"6900",NA,0.037888487516458
"6901",NA,0.0424162278821784
"6902",NA,0.237327945373133
"6903",NA,0.252774646030277
"6904",NA,0.241356446235737
"6905",NA,0.228856192172683
"6906",NA,0.228188421191149
"6907",NA,0.202048874102257
"6908",NA,0.195831046302813
"6909",NA,0.188175448848544
"6910",NA,0.202184543972457
"6911",NA,0.22513023429999
"6912",NA,0.187480596359899
"6913",NA,0.0350216827073879
"6914",NA,0.0331535486808566
"6915",NA,0.0259196456570834
"6916",NA,0.00881673715818753
"6917",NA,0.0348848020049478
"6918",NA,0.0348848020049478
"6919",NA,0.0348848020049478
"6920",NA,0.0348848020049478
"6921",NA,0.0348848020049478
"6922",NA,0.0348848020049478
"6923",NA,0.0348848020093463
"6924",NA,0.0371236052219501
"6925",NA,0.0415599408189168
"6926",NA,0.232536834529002
"6927",NA,0.247671701470532
"6928",NA,0.236484009131699
"6929",NA,0.224236106736299
"6930",NA,0.223581816530432
"6931",NA,0.197969967380025
"6932",NA,0.191877663366455
"6933",NA,0.184376614993727
"6934",NA,0.198102898384454
"6935",NA,0.220585367469407
"6936",NA,0.183695789994715
"6937",NA,0.0343146746745357
"6938",NA,0.0324842540204383
"6939",NA,0.0253963870278122
"6940",NA,0.00863874730982796
"6941",NA,0.0334554449318396
"6942",NA,0.0334554449318396
"6943",NA,0.0334554449318396
"6944",NA,0.0334554449318396
"6945",NA,0.0334554449318396
"6946",NA,0.0334554449318396
"6947",NA,0.0334554449360579
"6948",NA,0.0356025162475668
"6949",NA,0.0398570790581119
"6950",NA,0.223008955622162
"6951",NA,0.237523692080786
"6952",NA,0.226794400141474
"6953",NA,0.215048338803309
"6954",NA,0.214420857244184
"6955",NA,0.189858418600201
"6956",NA,0.184015738415142
"6957",NA,0.176822035245227
"6958",NA,0.189985902938446
"6959",NA,0.211547183587158
"6960",NA,0.176169106119832
"6961",NA,0.0329086777894022
"6962",NA,0.0311532561193416
"6963",NA,0.0243558047873153
"6964",NA,0.0082847864483518
"6965",NA,0.0344595939521704
"6966",NA,0.0344595939521704
"6967",NA,0.0344595939521704
"6968",NA,0.0344595939521704
"6969",NA,0.0344595939521704
"6970",NA,0.0344595939521704
"6971",NA,0.0344595939565153
"6972",NA,0.0366711085763832
"6973",NA,0.0410533700346925
"6974",NA,0.229702461709713
"6975",NA,0.244652850972387
"6976",NA,0.233601524517866
"6977",NA,0.221502910822096
"6978",NA,0.220856595707053
"6979",NA,0.195556927331062
"6980",NA,0.189538881922319
"6981",NA,0.182129263226386
"6982",NA,0.195688238050143
"6983",NA,0.217896670123223
"6984",NA,0.181456736748663
"6985",NA,0.0338964158580465
"6986",NA,0.0320883060544444
"6987",NA,0.0250868325039211
"6988",NA,0.00853345031196836
"6989",NA,0.0360294916380662
"6990",NA,0.0360294916380662
"6991",NA,0.0360294916380662
"6992",NA,0.0360294916380662
"6993",NA,0.0360294916380662
"6994",NA,0.0360294916380662
"6995",NA,0.036029491642609
"6996",NA,0.0383417576436126
"6997",NA,0.0429236645803898
"6998",NA,0.240167163167982
"6999",NA,0.255798656843531
"7000",NA,0.244243858065712
"7001",NA,0.231594060114262
"7002",NA,0.230918300409568
"7003",NA,0.204466038915605
"7004",NA,0.198173825576331
"7005",NA,0.190426642158647
"7006",NA,0.204603331840812
"7007",NA,0.227823527609288
"7008",NA,0.189723476963516
"7009",NA,0.0354406564805439
"7010",NA,0.0335501734661472
"7011",NA,0.0262297293224101
"7012",NA,0.00892221414697059
"7013",NA,0.0325423285128003
"7014",NA,0.0325423285128003
"7015",NA,0.0325423285128003
"7016",NA,0.0325423285128003
"7017",NA,0.0325423285128003
"7018",NA,0.0325423285128003
"7019",NA,0.0325423285169036
"7020",NA,0.0346307987226318
"7021",NA,0.0387692395935029
"7022",NA,0.216922259140132
"7023",NA,0.231040837538225
"7024",NA,0.220604385603115
"7025",NA,0.209178915471816
"7026",NA,0.208568560084991
"7027",NA,0.18467651653105
"7028",NA,0.178993303578276
"7029",NA,0.171995941795885
"7030",NA,0.184800521374622
"7031",NA,0.205773319059919
"7032",NA,0.171360833396117
"7033",NA,0.0320104845631697
"7034",NA,0.0303029745066756
"7035",NA,0.0236910494598784
"7036",NA,0.00805866557177591
"7037",NA,0.0386497529511944
"7038",NA,0.0386497529511944
"7039",NA,0.0386497529511944
"7040",NA,0.0386497529511944
"7041",NA,0.0386497529511944
"7042",NA,0.0386497529511944
"7043",NA,0.0386497529560677
"7044",NA,0.0411301795630813
"7045",NA,0.0460453077844493
"7046",NA,0.25763343032086
"7047",NA,0.274401731547176
"7048",NA,0.262006604725801
"7049",NA,0.248436844413404
"7050",NA,0.247711939774084
"7051",NA,0.219335925424165
"7052",NA,0.212586107982327
"7053",NA,0.204275507095449
"7054",NA,0.21948320304036
"7055",NA,0.244392098201728
"7056",NA,0.203521203888824
"7057",NA,0.0380180944866279
"7058",NA,0.0359901252274762
"7059",NA,0.0281372984240714
"7060",NA,0.00957108626516759
"7061",NA,0.0391591585792958
"7062",NA,0.0391591585792958
"7063",NA,0.0391591585792958
"7064",NA,0.0391591585792958
"7065",NA,0.0391591585792958
"7066",NA,0.0391591585792958
"7067",NA,0.0391591585842333
"7068",NA,0.0416722773348501
"7069",NA,0.0466521871857919
"7070",NA,0.261029051492313
"7071",NA,0.278018359746259
"7072",NA,0.265459864549107
"7073",NA,0.251711254134257
"7074",NA,0.250976795216451
"7075",NA,0.222226783614047
"7076",NA,0.215388003249267
"7077",NA,0.206967868237552
"7078",NA,0.222376002356404
"7079",NA,0.247613197970326
"7080",NA,0.206203623277891
"7081",NA,0.0385191748253725
"7082",NA,0.0364644768325201
"7083",NA,0.0285081493890152
"7084",NA,0.00969723364874018
"7085",NA,0.0383686243292252
"7086",NA,0.0383686243292252
"7087",NA,0.0383686243292252
"7088",NA,0.0383686243292252
"7089",NA,0.0383686243292252
"7090",NA,0.0383686243292252
"7091",NA,0.0383686243340631
"7092",NA,0.040831008939235
"7093",NA,0.0457103857490631
"7094",NA,0.255759469280778
"7095",NA,0.272405802084102
"7096",NA,0.260100834310492
"7097",NA,0.246629777035652
"7098",NA,0.245910145171103
"7099",NA,0.217740530841936
"7100",NA,0.211039809881474
"7101",NA,0.202789658223806
"7102",NA,0.217886737197641
"7103",NA,0.24261445129479
"7104",NA,0.202040841629768
"7105",NA,0.0377415603901121
"7106",NA,0.0357283420713853
"7107",NA,0.0279326347631708
"7108",NA,0.00950146858104235
"7109",NA,0.0367965223989167
"7110",NA,0.0367965223989167
"7111",NA,0.0367965223989167
"7112",NA,0.0367965223989167
"7113",NA,0.0367965223989167
"7114",NA,0.0367965223989167
"7115",NA,0.0367965224035563
"7116",NA,0.0391580141657184
"7117",NA,0.0438374651810845
"7118",NA,0.245280074661339
"7119",NA,0.261244346734308
"7120",NA,0.249443558193795
"7121",NA,0.236524459075269
"7122",NA,0.235834313142602
"7123",NA,0.208818910251482
"7124",NA,0.202392742172197
"7125",NA,0.194480629200386
"7126",NA,0.208959126001632
"7127",NA,0.232673655817513
"7128",NA,0.193762494342624
"7129",NA,0.036195151547485
"7130",NA,0.0342644220972108
"7131",NA,0.0267881332388788
"7132",NA,0.00911215889485575
"7133",NA,0.0379009522456496
"7134",NA,0.0379009522456496
"7135",NA,0.0379009522456496
"7136",NA,0.0379009522456496
"7137",NA,0.0379009522456496
"7138",NA,0.0379009522456496
"7139",NA,0.0379009522504285
"7140",NA,0.0403333230472089
"7141",NA,0.0451532255245818
"7142",NA,0.252642037629688
"7143",NA,0.269085469618032
"7144",NA,0.256930486109369
"7145",NA,0.243623626470848
"7146",NA,0.242912766141359
"7147",NA,0.215086508981158
"7148",NA,0.208467462570875
"7149",NA,0.20031787134984
"7150",NA,0.215230933239324
"7151",NA,0.239657243213286
"7152",NA,0.199578182021188
"7153",NA,0.03728153153858
"7154",NA,0.0352928521764166
"7155",NA,0.0275921661191204
"7156",NA,0.00938565594282536
"7157",NA,0.0396276300848104
"7158",NA,0.0396276300848104
"7159",NA,0.0396276300848104
"7160",NA,0.0396276300848104
"7161",NA,0.0396276300848104
"7162",NA,0.0396276300848104
"7163",NA,0.039627630089807
"7164",NA,0.0421708139533463
"7165",NA,0.0472102998000408
"7166",NA,0.26415181196961
"7167",NA,0.281344367869934
"7168",NA,0.268635632030096
"7169",NA,0.254722543305357
"7170",NA,0.253979297858743
"7171",NA,0.224885342164904
"7172",NA,0.21796474763839
"7173",NA,0.209443880295627
"7174",NA,0.225036346051054
"7175",NA,0.250575460997596
"7176",NA,0.208670492468758
"7177",NA,0.038979990033776
"7178",NA,0.0369007111383452
"7179",NA,0.0288492000179929
"7180",NA,0.00981324425294029
"7181",NA,0.0357922162587817
"7182",NA,0.0357922162587817
"7183",NA,0.0357922162587817
"7184",NA,0.0357922162587817
"7185",NA,0.0357922162587817
"7186",NA,0.0357922162587817
"7187",NA,0.0357922162632947
"7188",NA,0.0380892546336143
"7189",NA,0.0426409870201316
"7190",NA,0.238585521236844
"7191",NA,0.254114072338906
"7192",NA,0.242635368702536
"7193",NA,0.230068877105696
"7194",NA,0.229397567675845
"7195",NA,0.203119509871514
"7196",NA,0.196868734455417
"7197",NA,0.189172570794056
"7198",NA,0.203255898642112
"7199",NA,0.226323175773452
"7200",NA,0.188474036355031
"7201",NA,0.035207258926868
"7202",NA,0.0333292258542795
"7203",NA,0.0260569911379244
"7204",NA,0.00886345612265412
"7205",NA,0.0374892481429367
"7206",NA,0.0374892481429367
"7207",NA,0.0374892481429367
"7208",NA,0.0374892481429367
"7209",NA,0.0374892481429367
"7210",NA,0.0374892481429367
"7211",NA,0.0374892481476637
"7212",NA,0.0398951969952048
"7213",NA,0.0446627426449248
"7214",NA,0.249897680107066
"7215",NA,0.266162493142292
"7216",NA,0.25413954474838
"7217",NA,0.240977232631301
"7218",NA,0.240274094116088
"7219",NA,0.212750103351775
"7220",NA,0.206202957207888
"7221",NA,0.198141891998532
"7222",NA,0.212892958782349
"7223",NA,0.237053934736067
"7224",NA,0.197410237642969
"7225",NA,0.0368765559751596
"7226",NA,0.0349094789053891
"7227",NA,0.0272924425681038
"7228",NA,0.00928370301474935
"7229",NA,0.0379833582610898
"7230",NA,0.0379833582610898
"7231",NA,0.0379833582610898
"7232",NA,0.0379833582610898
"7233",NA,0.0379833582610898
"7234",NA,0.0379833582610898
"7235",NA,0.0379833582658791
"7236",NA,0.0404210176365226
"7237",NA,0.0452513997703273
"7238",NA,0.253191343713578
"7239",NA,0.26967052777753
"7240",NA,0.257489116337658
"7241",NA,0.244153324305204
"7242",NA,0.243440918390082
"7243",NA,0.21555416008568
"7244",NA,0.208920722236438
"7245",NA,0.20075341179464
"7246",NA,0.215698898357793
"7247",NA,0.240178317152446
"7248",NA,0.200012114199002
"7249",NA,0.0373625907806721
"7250",NA,0.0353695875392256
"7251",NA,0.0276521582916786
"7252",NA,0.00940606267307128
"7253",NA,0.0372165607422593
"7254",NA,0.0372165607422593
"7255",NA,0.0372165607422593
"7256",NA,0.0372165607422593
"7257",NA,0.0372165607422593
"7258",NA,0.0372165607422593
"7259",NA,0.0372165607469519
"7260",NA,0.0396050093252186
"7261",NA,0.0443378770420582
"7262",NA,0.248079986976388
"7263",NA,0.26422649383561
"7264",NA,0.252290997356804
"7265",NA,0.239224424601166
"7266",NA,0.23852640053939
"7267",NA,0.211202612389682
"7268",NA,0.204703088546916
"7269",NA,0.196700657506755
"7270",NA,0.211344428725637
"7271",NA,0.235329663792113
"7272",NA,0.19597432502171
"7273",NA,0.0366083251438433
"7274",NA,0.0346555560999645
"7275",NA,0.0270939241770799
"7276",NA,0.00921617568440384
"7277",NA,0.0356916630425056
"7278",NA,0.0356916630425056
"7279",NA,0.0356916630425056
"7280",NA,0.0356916630425056
"7281",NA,0.0356916630425056
"7282",NA,0.0356916630425056
"7283",NA,0.0356916630470059
"7284",NA,0.0379822482098914
"7285",NA,0.04252119314207
"7286",NA,0.237915248646183
"7287",NA,0.253400174459827
"7288",NA,0.241953718632896
"7289",NA,0.229422530833347
"7290",NA,0.228753107353273
"7291",NA,0.20254887407019
"7292",NA,0.196315659331749
"7293",NA,0.188641116963787
"7294",NA,0.202684879675648
"7295",NA,0.225687352524137
"7296",NA,0.187944544959388
"7297",NA,0.0351083490662502
"7298",NA,0.0332355920644239
"7299",NA,0.0259837876724991
"7300",NA,0.00883855548464918
"7301",NA,0.0367629310693134
"7302",NA,0.0367629310693134
"7303",NA,0.0367629310693134
"7304",NA,0.0367629310693134
"7305",NA,0.0367629310693134
"7306",NA,0.0367629310693134
"7307",NA,0.0367629310739488
"7308",NA,0.0391222670441239
"7309",NA,0.0437974462160882
"7310",NA,0.245056159918969
"7311",NA,0.261005858301542
"7312",NA,0.249215842631714
"7313",NA,0.236308537283043
"7314",NA,0.235619021380553
"7315",NA,0.208628280692372
"7316",NA,0.202207979024259
"7317",NA,0.194303088974
"7318",NA,0.208768368440387
"7319",NA,0.232461249401009
"7320",NA,0.19358560969734
"7321",NA,0.0361621092058068
"7322",NA,0.0342331423071303
"7323",NA,0.0267636785090723
"7324",NA,0.00910384045841449
"7325",NA,0.03843776335238
"7326",NA,0.03843776335238
"7327",NA,0.03843776335238
"7328",NA,0.03843776335238
"7329",NA,0.03843776335238
"7330",NA,0.03843776335238
"7331",NA,0.0384377633572266
"7332",NA,0.0409045851000132
"7333",NA,0.0457927543894293
"7334",NA,0.256220339592858
"7335",NA,0.272896668550832
"7336",NA,0.260569527622289
"7337",NA,0.247074195936856
"7338",NA,0.246353267318905
"7339",NA,0.218132892253552
"7340",NA,0.211420096810105
"7341",NA,0.203155078645325
"7342",NA,0.218279362068394
"7343",NA,0.243051634708556
"7344",NA,0.202404912707944
"7345",NA,0.0378095694642795
"7346",NA,0.0357927233910948
"7347",NA,0.0279829684698237
"7348",NA,0.00951858992087961
"7349",NA,0.0347175123889027
"7350",NA,0.0347175123889027
"7351",NA,0.0347175123889027
"7352",NA,0.0347175123889027
"7353",NA,0.0347175123889027
"7354",NA,0.0347175123889027
"7355",NA,0.0347175123932802
"7356",NA,0.036945579454084
