"","V1","M01AB","M01AE","N02BA","N02BE","N05B","N05C","R03","R06"
"4345",NA,0.0735376356926694,0.0724016530885042,0.0519848343039707,0.625961153538862,0.0513239701914365,0.0111250510859136,0.131930447298338,0.0536302004949784
"4346",NA,0.0724712804356505,0.0763766013048981,0.0413752632340105,0.687498193982734,0.0276896458138095,0.0132803544005287,0.122272397650273,0.0622858170257488
"4347",NA,0.0553955706666959,0.0368991313879229,0.00618623548936451,0.353985169651565,-0.025659403786537,0.0140814562380506,0.0543671484049813,0.0625280114069536
"4348",NA,0.0855648062183,0.0510172405180051,0.0222504173778775,0.677010182505876,-0.0820550084379303,0.0140852150905212,0.121387843626407,0.18040846216527
"4349",NA,0.0830022086752629,0.0355173096286993,0.0211963394588561,0.504410593149822,0.0473099875359772,0.0118471952662018,0.138310210493968,0.174715873314451
"4350",NA,0.0825507040857638,0.0348104222335771,0.0210214592739998,0.495117489848258,0.0480041629680711,0.0118549790555865,0.138185996575529,0.174573889278923
"4351",NA,0.0826149671122414,0.0342240756663835,0.0210092684618503,0.489869462581024,0.0485984196584716,0.0118624262913556,0.138158265096066,0.174583041615152
"4352",NA,0.0825419599824625,0.0339927147756058,0.021078708660104,0.486280159520504,0.0492592975733552,0.0118689934818792,0.138024229611984,0.174624583430562
"4353",NA,0.0823171190428695,0.033930082818589,0.0212169056213904,0.484003190387389,0.0501677944553657,0.0118786189834034,0.13789007858007,0.174614965508745
"4354",NA,0.0822333695375953,0.0338128172781321,0.0213305433075084,0.483466409533529,0.0511136078376668,0.0118867539054994,0.137931098060114,0.174599017959735
"4355",NA,92.9498298452828,2.53895082684798,2.39800283320127,-48.8037715952711,3.79170313604324,-0.658513562226145,25.1474333364116,-0.818299911812421
"4356",NA,0.0554351147996659,0.0351230619839092,0.0288454113790786,0.233048122264538,0.0322675911296356,0.0146543892397247,0.0908047706761728,0.0455862541304246
"4357",NA,0.072637000611204,0.0518478534073033,0.0438754598342519,0.333845107125936,0.1078707883976,0.0124312423170679,0.139892729882223,0.0359111298471566
"4358",NA,0.413888191129385,0.271091580158327,0.286139692761937,1.64550802355326,0.612621573017639,0.0541281384527634,0.704742940981631,0.166038495814816
